"","responseid","r13pad1","r13pad2","r13pad3","r13pad4","r13pad5_avsender","r13pad5_sak","r13pad5_utfall","r13pad5_vinner","r13pad5_vinnermargin","r13pad6_ran","r13pad6a","r13pad6b","r13pad7a","r13pad7b","r13pad8a","r13pad8b","Scale_time","time","median"
"2308",1015554,1,2,97,4,7,2,1,1,2,1,3,98,3,98,2,98,"timeTracker2_R13PAD6A",77,88
"2309",1015563,2,3,1,2,1,1,2,1,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",100,88
"2310",1015566,2,4,1,1,2,2,2,1,3,1,2,98,3,98,4,98,"timeTracker2_R13PAD6A",199,88
"2311",1015577,2,4,2,4,1,2,2,2,1,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",101,88
"2312",1015579,1,2,2,1,4,2,1,1,3,1,2,98,5,98,2,98,"timeTracker2_R13PAD6A",106,88
"2313",1015580,2,4,2,3,4,2,1,1,3,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",80,88
"2314",1015588,1,3,2,2,4,1,2,1,3,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",37,88
"2315",1015590,2,4,1,5,5,2,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",69,88
"2316",1015592,2,4,2,3,5,1,1,1,1,2,98,2,98,4,98,3,"timeTracker2_R13PAD6B",132,88
"2317",1015601,1,4,1,2,5,1,2,2,3,2,98,1,98,2,98,1,"timeTracker2_R13PAD6B",112,88
"2318",1015604,1,3,2,3,4,2,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",102,88
"2319",1015606,1,3,2,2,4,2,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",105,88
"2320",1015608,1,3,2,2,6,1,2,2,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",104,88
"2321",1015614,1,2,2,1,2,2,1,2,2,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",87,88
"2322",1015624,1,4,2,4,6,2,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",94,88
"2323",1015630,1,4,1,4,5,2,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",343,88
"2324",1015631,2,3,2,1,1,2,2,1,3,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",226,88
"2325",1015636,1,3,2,2,5,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",223,88
"2326",1015638,1,4,2,3,5,1,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",88,88
"2327",1015641,1,4,2,2,5,1,2,1,2,1,2,98,1,98,2,98,"timeTracker2_R13PAD6A",189,88
"2328",1015644,1,3,2,2,1,1,1,1,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",55,88
"2329",1015647,1,3,2,3,4,2,1,2,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",1101,88
"2330",1015650,1,4,2,4,3,1,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",77,88
"2331",1015651,1,2,2,1,5,1,2,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",75,88
"2332",1015652,2,4,1,2,5,2,2,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",89,88
"2333",1015671,2,4,2,4,7,2,1,2,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",146,88
"2334",1015672,1,2,2,1,5,2,2,1,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",60,88
"2335",1015674,1,4,2,4,6,2,2,2,3,2,98,4,98,3,98,2,"timeTracker2_R13PAD6B",53,88
"2336",1015675,1,3,2,3,5,1,2,2,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",110,88
"2337",1015680,1,2,2,2,3,2,1,2,1,2,98,3,98,3,98,5,"timeTracker2_R13PAD6B",91,88
"2338",1015681,1,4,2,3,2,2,1,2,1,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",128,88
"2339",1015684,2,3,2,3,2,2,2,1,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",301,88
"2340",1015693,2,4,2,2,2,1,1,1,3,2,98,1,98,2,98,1,"timeTracker2_R13PAD6B",146,88
"2341",1015697,2,3,2,2,4,1,1,1,1,1,1,98,3,98,2,98,"timeTracker2_R13PAD6A",50,88
"2342",1015700,1,3,2,2,5,1,2,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",80,88
"2343",1015703,2,4,1,4,2,1,2,1,3,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",48,88
"2344",1015705,1,2,1,2,6,2,1,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",80,88
"2345",1015710,1,3,2,1,1,1,1,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",44,88
"2346",1015711,1,2,2,3,7,2,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",71,88
"2347",1015719,1,3,1,4,7,2,1,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",52,88
"2348",1015734,1,4,2,2,6,1,1,1,3,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",70,88
"2349",1015738,2,4,1,2,5,2,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",89,88
"2350",1015739,1,4,2,2,2,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",101,88
"2351",1015740,2,4,97,4,7,1,1,1,3,2,98,1,98,4,98,2,"timeTracker2_R13PAD6B",87,88
"2352",1015741,1,1,2,1,2,1,1,2,1,2,98,2,98,1,98,2,"timeTracker2_R13PAD6B",67,88
"2353",1015743,1,1,1,2,2,2,2,1,2,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",134,88
"2354",1015750,2,2,1,4,3,1,2,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",142,88
"2355",1015751,2,3,2,3,5,2,1,1,1,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",43,88
"2356",1015753,2,4,2,2,6,1,2,2,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",61,88
"2357",1015755,1,3,1,1,3,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",59,88
"2358",1015757,2,4,2,2,6,1,1,1,2,2,98,1,98,3,98,3,"timeTracker2_R13PAD6B",292,88
"2359",1015759,2,2,1,3,3,1,1,2,3,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",124,88
"2360",1015761,2,5,1,4,5,1,1,1,1,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",240,88
"2361",1015762,2,2,1,4,2,2,2,1,2,1,1,98,3,98,2,98,"timeTracker2_R13PAD6A",100,88
"2362",1015763,2,4,1,2,5,1,1,1,2,1,1,98,4,98,2,98,"timeTracker2_R13PAD6A",80,88
"2363",1015766,1,3,2,3,5,2,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",196,88
"2364",1015768,1,4,2,5,2,2,1,1,3,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",86,88
"2365",1015770,1,3,2,5,1,2,1,1,1,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",87,88
"2366",1015776,1,4,2,3,3,1,2,2,1,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",67,88
"2367",1015778,1,3,2,1,5,2,2,1,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",190,88
"2368",1015781,1,3,2,2,2,1,2,2,2,2,98,1,98,3,98,2,"timeTracker2_R13PAD6B",49,88
"2369",1015783,1,3,2,1,1,1,2,1,2,1,5,98,5,98,3,98,"timeTracker2_R13PAD6A",2205,88
"2370",1015788,1,3,2,2,3,1,2,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",77,88
"2371",1015799,1,3,2,4,4,1,2,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",42,88
"2372",1015800,1,2,2,5,7,1,2,2,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",52,88
"2373",1015803,2,2,1,5,3,1,1,1,3,2,98,5,98,5,98,3,"timeTracker2_R13PAD6B",91,88
"2374",1015807,1,2,2,2,6,2,2,1,2,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",104,88
"2375",1015816,1,4,2,2,6,1,2,1,3,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",80,88
"2376",1015822,1,5,2,3,1,2,1,1,3,1,3,98,5,98,4,98,"timeTracker2_R13PAD6A",79,88
"2377",1015829,1,4,2,4,4,2,2,2,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",61,88
"2378",1015833,1,2,2,3,7,1,1,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",79,88
"2379",1015837,1,3,2,2,5,2,2,1,1,1,3,98,3,98,4,98,"timeTracker2_R13PAD6A",148,88
"2380",1015839,2,4,2,3,6,2,1,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",224,88
"2381",1015841,2,5,2,3,7,2,1,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",99,88
"2382",1015849,1,1,2,2,5,2,2,2,1,1,5,98,5,98,4,98,"timeTracker2_R13PAD6A",481,88
"2383",1015850,2,4,2,3,2,2,1,2,2,1,4,98,4,98,3,98,"timeTracker2_R13PAD6A",72,88
"2384",1015862,2,4,2,3,1,2,2,2,2,2,98,3,98,3,98,1,"timeTracker2_R13PAD6B",74,88
"2385",1015863,1,4,1,3,4,2,1,1,1,2,98,1,98,2,98,2,"timeTracker2_R13PAD6B",312,88
"2386",1015864,1,3,2,3,1,2,1,2,1,2,98,5,98,5,98,4,"timeTracker2_R13PAD6B",52,88
"2387",1015865,1,1,2,1,2,2,1,1,1,1,5,98,5,98,5,98,"timeTracker2_R13PAD6A",86,88
"2388",1015866,1,4,2,2,2,1,1,1,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",33,88
"2389",1015873,2,3,2,2,3,2,1,1,1,2,98,3,98,5,98,2,"timeTracker2_R13PAD6B",212,88
"2390",1015875,1,1,2,1,6,1,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",70,88
"2391",1015879,1,4,2,1,6,1,2,1,3,2,98,1,98,3,98,1,"timeTracker2_R13PAD6B",148,88
"2392",1015883,1,2,2,2,6,1,1,1,2,2,98,1,98,2,98,2,"timeTracker2_R13PAD6B",34,88
"2393",1015884,1,2,2,1,2,1,2,2,3,1,2,98,5,98,4,98,"timeTracker2_R13PAD6A",148,88
"2394",1015893,97,97,97,97,7,1,2,1,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",140,88
"2395",1015895,2,4,2,3,2,1,1,1,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",81,88
"2396",1015898,2,4,1,2,4,2,2,2,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",176,88
"2397",1015899,1,2,2,2,1,2,1,1,1,2,98,4,98,5,98,4,"timeTracker2_R13PAD6B",51,88
"2398",1015901,1,4,97,1,6,1,2,1,3,1,1,98,2,98,3,98,"timeTracker2_R13PAD6A",82,88
"2399",1015902,1,4,2,2,1,1,1,2,3,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",228,88
"2400",1015904,2,3,1,2,4,1,1,1,1,2,98,1,98,3,98,2,"timeTracker2_R13PAD6B",157,88
"2401",1015905,2,5,2,3,7,2,1,1,2,1,3,98,4,98,1,98,"timeTracker2_R13PAD6A",121,88
"2402",1015908,1,5,1,2,6,1,1,1,3,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",80,88
"2403",1015911,2,3,2,4,7,1,1,1,2,2,98,3,98,3,98,4,"timeTracker2_R13PAD6B",71,88
"2404",1015912,2,4,2,5,7,2,2,2,2,1,3,98,3,98,2,98,"timeTracker2_R13PAD6A",98,88
"2405",1015916,2,5,1,2,4,2,1,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",155,88
"2406",1015923,1,2,2,1,7,1,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",77,88
"2407",1015933,1,3,2,2,5,2,1,1,2,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",175,88
"2408",1015934,1,4,2,2,6,2,1,2,2,2,98,1,98,2,98,3,"timeTracker2_R13PAD6B",332,88
"2409",1015942,1,1,1,3,7,2,2,2,2,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",94,88
"2410",1015943,1,4,2,3,3,2,2,2,2,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",243,88
"2411",1015944,1,4,2,4,5,1,1,1,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",67,88
"2412",1015946,1,3,2,4,7,2,1,2,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",128,88
"2413",1015947,1,3,2,2,4,1,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",109,88
"2414",1015950,2,4,1,3,5,1,1,1,1,1,1,98,3,98,3,98,"timeTracker2_R13PAD6A",57,88
"2415",1015954,1,3,2,2,5,1,1,2,3,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",81,88
"2416",1015966,2,2,1,3,4,2,1,2,2,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",35,88
"2417",1015970,2,3,2,3,6,2,1,1,1,2,98,4,98,4,98,2,"timeTracker2_R13PAD6B",356,88
"2418",1015972,1,4,2,3,3,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",123,88
"2419",1015974,1,4,2,2,6,2,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",132,88
"2420",1015987,1,3,2,3,6,2,1,2,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",56,88
"2421",1015990,2,5,1,2,3,2,1,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",134,88
"2422",1015994,2,3,2,1,3,1,1,1,2,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",91,88
"2423",1016000,1,2,2,1,2,2,2,2,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",65,88
"2424",1016002,2,3,2,4,3,2,1,2,1,1,4,98,3,98,3,98,"timeTracker2_R13PAD6A",63,88
"2425",1016004,2,4,2,3,4,2,1,2,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",48,88
"2426",1016017,2,5,2,5,4,2,2,2,2,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",62,88
"2427",1016018,1,3,1,4,1,2,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",89,88
"2428",1016033,1,3,2,5,4,2,1,2,2,1,4,98,4,98,4,98,"timeTracker2_R13PAD6A",67,88
"2429",1016035,97,5,2,2,3,2,2,1,2,1,2,98,5,98,4,98,"timeTracker2_R13PAD6A",103,88
"2430",1016037,1,2,2,2,6,1,2,1,3,1,1,98,4,98,1,98,"timeTracker2_R13PAD6A",68,88
"2431",1016038,1,2,2,2,3,1,1,2,2,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",133,88
"2432",1016042,1,5,1,5,3,1,1,1,2,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",51,88
"2433",1016049,1,3,2,2,5,2,2,1,1,1,3,98,1,98,1,98,"timeTracker2_R13PAD6A",60,88
"2434",1016061,1,2,1,2,1,2,1,1,1,1,2,98,1,98,1,98,"timeTracker2_R13PAD6A",38,88
"2435",1016063,2,3,2,3,1,2,1,1,3,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",146,88
"2436",1016064,2,3,1,4,7,1,2,2,2,2,98,1,98,2,98,1,"timeTracker2_R13PAD6B",59,88
"2437",1016065,2,3,1,4,1,2,2,1,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",46,88
"2438",1016069,1,3,1,2,2,1,1,1,2,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",66,88
"2439",1016074,2,3,97,97,5,2,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",153,88
"2440",1016082,1,2,2,2,1,1,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",274,88
"2441",1016084,2,4,2,3,3,1,1,2,3,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",65,88
"2442",1016090,2,1,1,1,7,1,1,2,2,1,2,98,4,98,3,98,"timeTracker2_R13PAD6A",48,88
"2443",1016096,1,3,2,2,3,2,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",160,88
"2444",1016099,1,3,2,3,1,2,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",71,88
"2445",1016101,2,4,2,1,3,1,2,1,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",99,88
"2446",1016103,2,2,2,3,4,1,1,2,2,1,2,98,2,98,3,98,"timeTracker2_R13PAD6A",55,88
"2447",1016110,2,3,1,3,7,1,2,1,3,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",79,88
"2448",1016112,2,2,1,2,6,1,1,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",148,88
"2449",1016113,1,1,2,1,7,1,2,1,3,2,98,2,98,2,98,5,"timeTracker2_R13PAD6B",86,88
"2450",1016115,2,4,2,1,6,2,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",73,88
"2451",1016121,1,4,2,1,4,2,1,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",212,88
"2452",1016124,1,3,2,3,3,1,2,2,1,2,98,2,98,3,98,3,"timeTracker2_R13PAD6B",181,88
"2453",1016125,2,4,1,4,6,2,1,1,2,2,98,97,98,97,98,97,"timeTracker2_R13PAD6B",33,88
"2454",1016131,2,4,2,4,4,2,2,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",127,88
"2455",1016133,1,2,1,4,2,1,2,2,2,2,98,3,98,4,98,3,"timeTracker2_R13PAD6B",195,88
"2456",1016140,1,4,2,2,1,2,2,1,3,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",59,88
"2457",1016149,1,3,2,1,4,1,1,1,2,2,98,3,98,2,98,1,"timeTracker2_R13PAD6B",88,88
"2458",1016152,2,4,1,2,3,1,2,2,3,1,2,98,1,98,1,98,"timeTracker2_R13PAD6A",251,88
"2459",1016159,2,4,1,4,2,2,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",33,88
"2460",1016167,2,3,2,3,4,2,2,1,3,1,1,98,4,98,2,98,"timeTracker2_R13PAD6A",117,88
"2461",1016170,2,4,2,3,7,1,1,2,3,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",64,88
"2462",1016174,1,4,2,2,5,1,1,2,2,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",102,88
"2463",1016183,2,2,1,4,2,1,1,1,1,2,98,2,98,5,98,3,"timeTracker2_R13PAD6B",86,88
"2464",1016187,2,3,1,2,1,1,1,2,3,2,98,2,98,3,98,1,"timeTracker2_R13PAD6B",33,88
"2465",1016198,2,3,1,4,7,2,1,1,1,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",1236,88
"2466",1016200,2,2,1,3,3,1,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",100,88
"2467",1016205,1,4,1,4,6,1,1,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",139,88
"2468",1016207,1,4,2,3,7,2,1,2,3,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",59,88
"2469",1016209,1,2,2,2,5,1,2,1,2,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",108,88
"2470",1016210,1,4,2,4,5,2,1,1,1,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",112,88
"2471",1016218,1,2,1,4,7,1,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",66,88
"2472",1016220,1,4,2,3,3,2,1,1,1,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",142,88
"2473",1016228,2,2,2,4,1,1,2,2,3,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",113,88
"2474",1016229,2,5,1,5,3,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",95,88
"2475",1016230,2,3,2,2,7,2,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",60,88
"2476",1016233,2,4,2,3,7,1,1,1,3,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",52,88
"2477",1016236,2,4,2,3,4,2,1,1,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",141,88
"2478",1016237,1,5,2,4,1,2,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",56,88
"2479",1016238,1,2,2,1,2,1,1,2,3,1,2,98,2,98,3,98,"timeTracker2_R13PAD6A",46,88
"2480",1016243,2,3,1,3,1,2,2,2,2,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",181,88
"2481",1016246,1,1,1,2,3,2,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",88,88
"2482",1016247,1,4,2,2,1,1,1,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",129,88
"2483",1016251,1,3,2,3,4,2,1,1,2,1,3,98,4,98,4,98,"timeTracker2_R13PAD6A",134,88
"2484",1016252,1,2,2,1,7,2,2,1,3,1,2,98,1,98,1,98,"timeTracker2_R13PAD6A",160,88
"2485",1016258,2,4,1,4,5,2,2,1,3,1,2,98,4,98,1,98,"timeTracker2_R13PAD6A",81,88
"2486",1016260,2,3,2,2,3,2,1,1,3,1,3,98,4,98,4,98,"timeTracker2_R13PAD6A",112,88
"2487",1016263,1,3,2,2,3,2,1,2,1,1,1,98,2,98,3,98,"timeTracker2_R13PAD6A",57,88
"2488",1016266,2,4,2,4,7,2,1,2,3,2,98,2,98,4,98,2,"timeTracker2_R13PAD6B",96,88
"2489",1016275,1,1,2,5,6,1,1,1,1,2,98,5,98,1,98,1,"timeTracker2_R13PAD6B",49,88
"2490",1016280,2,4,2,2,3,1,1,1,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",67,88
"2491",1016285,1,4,2,2,3,2,1,1,1,2,98,2,98,4,98,2,"timeTracker2_R13PAD6B",167,88
"2492",1016286,2,3,1,3,1,1,1,1,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",65,88
"2493",1016289,1,2,2,5,4,1,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",117,88
"2494",1016291,1,3,2,2,5,1,2,1,3,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",45,88
"2495",1016292,1,2,2,1,2,1,1,1,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",79,88
"2496",1016294,2,3,2,2,1,2,2,1,2,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",72,88
"2497",1016301,1,4,2,5,2,2,1,1,1,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",39,88
"2498",1016307,1,3,2,2,7,1,2,1,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",77,88
"2499",1016311,1,4,2,1,5,2,2,2,3,2,98,3,98,1,98,1,"timeTracker2_R13PAD6B",78,88
"2500",1016315,2,2,2,2,5,2,2,1,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",96,88
"2501",1016321,97,4,2,2,5,2,1,1,1,2,98,1,98,97,98,1,"timeTracker2_R13PAD6B",119,88
"2502",1016334,1,2,1,2,4,1,2,2,2,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",324,88
"2503",1016339,1,2,2,1,1,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",68,88
"2504",1016341,2,3,1,4,2,1,1,2,2,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",82,88
"2505",1016342,1,3,2,2,6,1,1,1,3,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",49,88
"2506",1016346,1,4,2,4,3,2,2,1,1,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",78,88
"2507",1016349,1,4,2,5,2,1,1,2,3,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",80,88
"2508",1016352,2,4,2,3,7,2,2,2,1,2,98,2,98,3,98,1,"timeTracker2_R13PAD6B",250,88
"2509",1016353,2,3,2,2,7,1,1,1,1,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",83,88
"2510",1016354,1,4,2,3,4,2,1,1,2,1,4,98,4,98,4,98,"timeTracker2_R13PAD6A",151,88
"2511",1016356,1,2,2,5,6,2,1,2,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",143,88
"2512",1016361,2,3,1,2,3,1,1,1,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",190,88
"2513",1016362,2,3,2,4,2,2,1,2,2,2,98,3,98,4,98,4,"timeTracker2_R13PAD6B",57,88
"2514",1016364,2,2,1,2,5,1,2,2,1,1,3,98,2,98,3,98,"timeTracker2_R13PAD6A",111,88
"2515",1016368,1,2,2,2,3,2,1,2,2,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",64,88
"2516",1016414,2,4,1,5,4,2,1,2,3,1,3,98,3,98,2,98,"timeTracker2_R13PAD6A",188,88
"2517",1016420,1,4,2,2,5,1,1,1,1,1,2,98,3,98,1,98,"timeTracker2_R13PAD6A",43,88
"2518",1016442,1,3,2,5,4,2,2,1,2,1,2,98,2,98,3,98,"timeTracker2_R13PAD6A",138,88
"2519",1016475,1,3,2,1,2,2,2,2,3,1,2,98,5,98,4,98,"timeTracker2_R13PAD6A",117,88
"2520",1016476,2,4,2,4,7,2,2,1,2,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",129,88
"2521",1016479,2,3,1,2,3,1,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",130,88
"2522",1016485,1,4,2,3,4,1,1,1,2,2,98,2,98,1,98,2,"timeTracker2_R13PAD6B",102,88
"2523",1016492,1,2,1,3,4,1,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",305,88
"2524",1016509,1,3,1,5,7,2,1,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",81,88
"2525",1016522,1,2,2,3,2,2,1,2,3,1,4,98,4,98,2,98,"timeTracker2_R13PAD6A",60,88
"2526",1016528,2,5,2,3,7,1,1,2,3,1,97,98,97,98,97,98,"timeTracker2_R13PAD6A",55,88
"2527",1016532,2,3,2,3,6,2,1,2,1,2,98,2,98,4,98,3,"timeTracker2_R13PAD6B",245,88
"2528",1016537,1,3,2,5,4,1,1,1,2,1,2,98,1,98,1,98,"timeTracker2_R13PAD6A",70,88
"2529",1016553,1,3,2,1,4,1,1,1,3,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",58,88
"2530",1016557,1,5,2,5,7,2,2,1,1,1,5,98,5,98,3,98,"timeTracker2_R13PAD6A",59,88
"2531",1016597,1,4,2,1,6,1,1,1,1,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",49,88
"2532",1016603,1,3,2,3,2,1,2,1,2,2,98,4,98,3,98,3,"timeTracker2_R13PAD6B",175,88
"2533",1016621,2,2,2,3,3,2,1,1,1,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",204,88
"2534",1016624,2,4,1,2,1,2,2,2,3,1,5,98,5,98,5,98,"timeTracker2_R13PAD6A",59,88
"2535",1016627,2,2,1,2,2,2,1,2,3,2,98,1,98,5,98,1,"timeTracker2_R13PAD6B",45,88
"2536",1016632,2,2,1,2,5,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",93,88
"2537",1016641,2,3,1,3,3,2,1,2,1,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",63,88
